Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason,Churn_Probability,Churn_Probability_Percent,Predicted_Churn,Risk_Level,Retention_Recommendation,Retention_Priority
47437-AND,Female,81,No,Andhra Pradesh,10,27,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.69999694824219,560.8499755859375,0.0,0,119.12000274658203,679.969970703125,Churned,Dissatisfaction,Product dissatisfaction,0.55,55.0,1,Medium,"Offer an incentive to move to a long-term contract | Offer priority/premium customer support | Offer a service review or upgrade consultation. Key signals: month-to-month contract, premium support not active, fiber service customer.",Medium
47441-TEL,Female,70,Yes,Telangana,8,4,None,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,86.55000305175781,1857.25,0.0,0,468.29998779296875,2325.550048828125,Stayed,Others,Others,0.65,65.0,1,Medium,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer an early-tenure loyalty benefit. Key signals: month-to-month contract, high monthly charge, short customer tenure.",Medium
47504-HAR,Male,27,No,Haryana,14,33,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.80000305175781,3046.050048828125,0.0,0,136.9199981689453,3182.969970703125,Churned,Other,Moved,0.53,53.0,1,Medium,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer a service review or upgrade consultation. Key signals: month-to-month contract, high monthly charge, fiber service customer.",Medium
47518-RAJ,Female,35,Yes,Rajasthan,12,29,Deal 5,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,21.0,21.0,0.0,0,16.65999984741211,37.65999984741211,Churned,Attitude,Attitude of support person,0.94,94.0,1,High,"Offer an incentive to move to a long-term contract | Offer priority/premium customer support. Key signals: month-to-month contract, premium support not active.",High
51798-PUN,Male,63,Yes,Punjab,2,18,None,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.75,1938.9000244140625,0.0,0,492.3599853515625,2431.260009765625,Stayed,Others,Others,0.66,66.0,1,Medium,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer priority/premium customer support. Key signals: month-to-month contract, high monthly charge, premium support not active.",Medium
51921-UTT,Male,37,No,Uttar Pradesh,1,10,None,Yes,No,Yes,DSL,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,56.400001525878906,234.85000610351562,0.0,0,83.04000091552734,317.8900146484375,Stayed,Others,Others,0.59,59.0,1,Medium,"Offer an incentive to move to a long-term contract | Offer an early-tenure loyalty benefit | Offer priority/premium customer support. Key signals: month-to-month contract, short customer tenure, premium support not active.",Medium
52031-TAM,Female,69,No,Tamil Nadu,12,14,None,Yes,No,Yes,Cable,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.9000015258789,1120.949951171875,0.0,0,419.0400085449219,1539.989990234375,Churned,Price,Price too high,0.55,55.0,1,Medium,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Evaluate eligibility for a value plan. Key signals: month-to-month contract, high monthly charge, no value deal assigned.",Medium
55971-UTT,Female,58,Yes,Uttar Pradesh,10,17,Deal 5,No,No,Yes,Cable,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,35.150001525878906,99.75,0.0,0,0.0,99.75,Churned,Attitude,Attitude of support person,0.87,87.0,1,High,"Offer an incentive to move to a long-term contract | Offer priority/premium customer support. Key signals: month-to-month contract, premium support not active.",High
55995-UTT,Female,30,No,Uttarakhand,3,20,None,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.44999694824219,101.44999694824219,0.0,0,10.380000114440918,111.83000183105469,Churned,Price,Extra data charges,0.98,98.0,1,High,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer priority/premium customer support. Key signals: month-to-month contract, high monthly charge, premium support not active.",High
56022-RAJ,Female,34,No,Rajasthan,7,17,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.600000381469727,35.849998474121094,0.0,0,59.619998931884766,95.47000122070312,Churned,Attitude,Attitude of support person,0.82,82.0,1,High,"Offer an incentive to move to a long-term contract | Offer priority/premium customer support | Evaluate eligibility for a value plan. Key signals: month-to-month contract, premium support not active, no value deal assigned.",High
56148-HAR,Male,77,No,Haryana,1,26,None,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,81.44999694824219,2122.050048828125,0.0,0,1158.5699462890625,3280.6201171875,Churned,Competitor,Competitor offered more data,0.7,70.0,1,High,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer priority/premium customer support. Key signals: month-to-month contract, high monthly charge, premium support not active.",High
56232-UTT,Female,79,Yes,Uttar Pradesh,3,35,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.4000015258789,2025.0999755859375,0.0,0,785.4000244140625,2810.5,Stayed,Others,Others,0.78,78.0,1,High,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer priority/premium customer support. Key signals: month-to-month contract, high monthly charge, premium support not active.",High
56313-JHA,Male,73,No,Jharkhand,9,9,Deal 3,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.8499984741211,3186.699951171875,0.0,0,839.8800048828125,4026.580078125,Churned,Competitor,Competitor made better offer,0.66,66.0,1,Medium,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer an early-tenure loyalty benefit. Key signals: month-to-month contract, high monthly charge, short customer tenure.",Medium
56425-HAR,Male,46,No,Haryana,3,17,Deal 4,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,85.05000305175781,999.7999877929688,0.0,0,535.2000122070312,1535.0,Stayed,Others,Others,0.6,60.0,1,Medium,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer priority/premium customer support. Key signals: month-to-month contract, high monthly charge, premium support not active.",Medium
61409-KAR,Male,53,Yes,Karnataka,0,34,Deal 5,Yes,Yes,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.900001525878906,225.60000610351562,0.0,0,34.31999969482422,259.9200134277344,Churned,Dissatisfaction,Network reliability,0.59,59.0,1,Medium,"Offer an incentive to move to a long-term contract | Offer priority/premium customer support. Key signals: month-to-month contract, premium support not active.",Medium
61477-PUN,Male,24,Yes,Punjab,2,3,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.80000305175781,84.80000305175781,0.0,0,37.83000183105469,122.62999725341797,Churned,Dissatisfaction,Network reliability,0.95,95.0,1,High,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer an early-tenure loyalty benefit. Key signals: month-to-month contract, high monthly charge, short customer tenure.",High
61598-ASS,Female,39,No,Assam,10,14,None,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.25,1457.25,0.0,0,252.3000030517578,1709.550048828125,Churned,Dissatisfaction,Lack of self-service on Website,0.7,70.0,1,High,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer priority/premium customer support. Key signals: month-to-month contract, high monthly charge, premium support not active.",High
64957-KAR,Female,51,No,Karnataka,11,4,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.9000015258789,2516.199951171875,47.040000915527344,0,275.2099914550781,2744.3701171875,Stayed,Others,Others,0.65,65.0,1,Medium,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer an early-tenure loyalty benefit. Key signals: month-to-month contract, high monthly charge, short customer tenure.",Medium
65153-HAR,Female,54,No,Haryana,9,4,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.8499984741211,663.5499877929688,0.0,0,381.69000244140625,1045.239990234375,Stayed,Others,Others,0.6,60.0,1,Medium,"Offer an incentive to move to a long-term contract | Offer an early-tenure loyalty benefit | Offer priority/premium customer support. Key signals: month-to-month contract, short customer tenure, premium support not active.",Medium
65254-JAM,Female,51,No,Jammu & Kashmir,6,36,None,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,88.3499984741211,1222.800048828125,0.0,0,231.7899932861328,1454.5899658203125,Churned,Competitor,Competitor made better offer,0.71,71.0,1,High,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer priority/premium customer support. Key signals: month-to-month contract, high monthly charge, premium support not active.",High
68955-HAR,Male,34,No,Haryana,11,34,None,Yes,No,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,74.4000015258789,299.70001220703125,0.0,0,115.55999755859375,415.260009765625,Churned,Attitude,Attitude of support person,0.66,66.0,1,Medium,"Offer an incentive to move to a long-term contract | Evaluate eligibility for a value plan. Key signals: month-to-month contract, no value deal assigned.",Medium
68969-WES,Female,61,No,West Bengal,6,34,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.05000305175781,318.8999938964844,0.0,0,169.75999450683594,488.6600036621094,Churned,Price,Long distance charges,0.8,80.0,1,High,"Offer an incentive to move to a long-term contract | Offer priority/premium customer support | Offer a service review or upgrade consultation. Key signals: month-to-month contract, premium support not active, fiber service customer.",High
68979-MAD,Female,72,Yes,Madhya Pradesh,12,35,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.19999694824219,1133.9000244140625,43.310001373291016,0,352.95001220703125,1443.5400390625,Churned,Competitor,Competitor had better devices,0.69,69.0,1,Medium,"Offer an incentive to move to a long-term contract | Offer priority/premium customer support | Offer a service review or upgrade consultation. Key signals: month-to-month contract, premium support not active, fiber service customer.",Medium
69071-ODI,Female,36,No,Odisha,1,21,None,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,92.5,452.70001220703125,0.0,0,16.25,468.95001220703125,Churned,Competitor,Competitor offered more data,0.84,84.0,1,High,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer priority/premium customer support. Key signals: month-to-month contract, high monthly charge, premium support not active.",High
69203-PUN,Female,68,No,Punjab,12,9,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.80000305175781,2043.449951171875,0.0,0,207.75,2251.199951171875,Churned,Price,Extra data charges,0.75,75.0,1,High,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer an early-tenure loyalty benefit. Key signals: month-to-month contract, high monthly charge, short customer tenure.",High
69210-BIH,Female,46,Yes,Bihar,8,1,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20.200000762939453,20.200000762939453,0.0,0,43.52000045776367,63.720001220703125,Churned,Price,Price too high,0.87,87.0,1,High,"Offer an incentive to move to a long-term contract | Offer an early-tenure loyalty benefit | Offer priority/premium customer support. Key signals: month-to-month contract, short customer tenure, premium support not active.",High
69374-KAR,Female,18,No,Karnataka,7,10,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,80.8499984741211,302.75,0.0,40,177.1199951171875,519.8699951171875,Churned,Competitor,Competitor had better devices,0.69,69.0,1,Medium,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer an early-tenure loyalty benefit. Key signals: month-to-month contract, high monthly charge, short customer tenure.",Medium
73264-BIH,Female,49,Yes,Bihar,2,28,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.5,837.9500122070312,0.0,0,171.60000610351562,1009.5499877929688,Churned,Dissatisfaction,Network reliability,0.5,50.0,1,Medium,"Offer an incentive to move to a long-term contract | Offer priority/premium customer support | Offer a service review or upgrade consultation. Key signals: month-to-month contract, premium support not active, fiber service customer.",Medium
73366-ASS,Female,65,Yes,Assam,15,2,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.5999984741211,74.5999984741211,0.0,0,44.72999954223633,119.33000183105469,Churned,Competitor,Competitor made better offer,1.0,100.0,1,High,"Offer an incentive to move to a long-term contract | Offer an early-tenure loyalty benefit | Offer priority/premium customer support. Key signals: month-to-month contract, short customer tenure, premium support not active.",High
73366-UTT,Male,21,Yes,Uttar Pradesh,13,6,Deal 5,Yes,No,Yes,Cable,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,49.599998474121094,114.69999694824219,0.0,0,42.560001373291016,157.25999450683594,Churned,Dissatisfaction,Network reliability,0.82,82.0,1,High,"Offer an incentive to move to a long-term contract | Offer an early-tenure loyalty benefit | Offer priority/premium customer support. Key signals: month-to-month contract, short customer tenure, premium support not active.",High
73444-KER,Female,48,No,Kerala,3,21,None,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.0999984741211,89.0999984741211,0.0,0,16.059999465942383,105.16000366210938,Churned,Other,Moved,1.0,100.0,1,High,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer priority/premium customer support. Key signals: month-to-month contract, high monthly charge, premium support not active.",High
73468-JHA,Female,21,Yes,Jharkhand,4,12,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,72.19999694824219,305.54998779296875,0.0,0,119.91999816894531,425.4700012207031,Churned,Dissatisfaction,Service dissatisfaction,0.75,75.0,1,High,"Offer an incentive to move to a long-term contract | Offer priority/premium customer support | Offer a service review or upgrade consultation. Key signals: month-to-month contract, premium support not active, fiber service customer.",High
73510-DEL,Female,47,Yes,Delhi,2,14,None,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,82.0,184.64999389648438,0.0,0,82.36000061035156,267.010009765625,Churned,Competitor,Competitor made better offer,0.98,98.0,1,High,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer priority/premium customer support. Key signals: month-to-month contract, high monthly charge, premium support not active.",High
73571-DEL,Male,77,No,Delhi,14,20,None,Yes,No,Yes,Cable,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.19999694824219,1929.3499755859375,0.0,0,189.5399932861328,2118.889892578125,Churned,Attitude,Attitude of support person,0.53,53.0,1,Medium,"Offer an incentive to move to a long-term contract | Offer priority/premium customer support | Evaluate eligibility for a value plan. Key signals: month-to-month contract, premium support not active, no value deal assigned.",Medium
